date,air_pressure,wind_speed,wind_direction,surge_height
2015-07-11 06:00:00,1009.6,4.3,44,0.9
2015-07-11 06:10:00,1009.6,4.4,40,0.9
2015-07-11 06:20:00,1009.7,4.2,26,0.9
2015-07-11 06:30:00,1009.6,3.8,27,0.8
2015-07-11 06:40:00,1009.7,4.1,28,0.8
2015-07-11 06:50:00,1009.8,3.8,30,0.8
2015-07-11 07:00:00,1009.7,3.5,32,0.9
2015-07-11 07:10:00,1009.6,3.4,35,0.9
2015-07-11 07:20:00,1009.8,3.5,22,0.9
2015-07-11 07:30:00,1009.7,4.0,50,1.0
2015-07-11 07:40:00,1009.7,5.0,25,1.0
2015-07-11 07:50:00,1009.7,4.8,52,1.0
2015-07-11 08:00:00,1009.9,4.9,29,1.0
2015-07-11 08:10:00,1009.8,4.4,46,1.0
2015-07-11 08:20:00,1009.8,4.2,54,1.0
2015-07-11 08:30:00,1009.7,4.5,54,0.9
2015-07-11 08:40:00,1009.7,4.3,35,0.9
2015-07-11 08:50:00,1009.7,4.4,45,0.9
2015-07-11 09:00:00,1009.7,4.4,65,0.9
2015-07-11 09:10:00,1009.7,4.1,22,0.9
2015-07-11 09:20:00,1009.6,4.2,50,0.9
2015-07-11 09:30:00,1009.6,5.0,31,0.9
2015-07-11 09:40:00,1009.5,5.5,56,0.9
2015-07-11 09:50:00,1009.5,6.1,54,0.9
2015-07-11 10:00:00,1009.3,5.9,72,1.0
2015-07-11 10:10:00,1009.2,6.2,58,1.0
2015-07-11 10:20:00,1009.1,6.4,36,1.0
2015-07-11 10:30:00,1008.9,6.2,15,1.0
2015-07-11 10:40:00,1009.0,6.3,39,1.0
2015-07-11 10:50:00,1008.9,6.4,40,1.0
2015-07-11 11:00:00,1008.6,6.2,78,1.2
2015-07-11 11:10:00,1008.6,6.6,51,1.2
2015-07-11 11:20:00,1008.4,6.6,48,1.2
2015-07-11 11:30:00,1008.3,6.9,29,1.3
2015-07-11 11:40:00,1008.2,7.2,57,1.3
2015-07-11 11:50:00,1008.0,6.9,75,1.3
2015-07-11 12:00:00,1007.9,7.4,72,1.3
2015-07-11 12:10:00,1007.9,7.6,78,1.3
2015-07-11 12:20:00,1007.8,8.2,74,1.3
2015-07-11 12:30:00,1007.9,8.9,73,1.1
2015-07-11 12:40:00,1007.8,8.0,92,1.1
2015-07-11 12:50:00,1007.4,8.4,90,1.1
2015-07-11 13:00:00,1007.3,8.9,88,1.5
2015-07-11 13:10:00,1007.2,9.0,88,1.5
2015-07-11 13:20:00,1007.1,8.6,66,1.5
2015-07-11 13:30:00,1006.8,8.6,72,1.5
2015-07-11 13:40:00,1006.7,8.8,110,1.5
2015-07-11 13:50:00,1006.5,8.0,82,1.5
2015-07-11 14:00:00,1006.4,7.9,89,1.4
2015-07-11 14:10:00,1006.1,7.7,84,1.4
2015-07-11 14:20:00,1006.1,7.0,63,1.4
2015-07-11 14:30:00,1005.9,7.0,62,1.4
2015-07-11 14:40:00,1005.6,7.2,70,1.4
2015-07-11 14:50:00,1005.4,7.0,122,1.4
2015-07-11 15:00:00,1005.4,7.1,92,1.2
2015-07-11 15:10:00,1005.2,6.8,90,1.2
2015-07-11 15:20:00,1005.2,6.5,83,1.2
2015-07-11 15:30:00,1005.1,6.2,72,1.5
2015-07-11 15:40:00,1005.0,5.9,35,1.5
2015-07-11 15:50:00,1004.9,5.5,84,1.5
2015-07-11 16:00:00,1004.8,4.9,64,1.3
2015-07-11 16:10:00,1004.9,5.9,87,1.3
2015-07-11 16:30:00,1004.7,6.6,84,1.3
2015-07-11 16:40:00,1004.6,6.4,67,1.3
2015-07-11 16:50:00,1004.7,5.8,76,1.3
2015-07-11 17:00:00,1004.5,5.9,82,1.3
2015-07-11 17:10:00,1004.4,5.9,70,1.3
2015-07-11 17:30:00,1004.1,6.6,91,1.2
2015-07-11 17:40:00,1004.1,6.8,92,1.2
2015-07-11 17:50:00,1004.1,7.0,90,1.2
2015-07-11 18:00:00,1004.2,6.8,92,1.3
2015-07-11 18:10:00,1004.2,6.0,77,1.3
2015-07-11 18:20:00,1004.3,5.5,63,1.3
2015-07-11 18:30:00,1004.3,4.7,72,1.2
2015-07-11 18:40:00,1004.3,4.8,37,1.2
2015-07-11 18:50:00,1004.2,5.0,71,1.2
2015-07-11 19:00:00,1004.4,5.2,49,1.5
2015-07-11 19:10:00,1004.3,5.2,32,1.5
2015-07-11 19:20:00,1004.3,5.0,68,1.5
2015-07-11 19:30:00,1004.4,5.1,65,1.1
2015-07-11 19:40:00,1004.4,5.7,52,1.1
2015-07-11 19:50:00,1004.4,5.4,44,1.1
2015-07-11 20:00:00,1004.3,5.8,49,1.1
2015-07-11 20:10:00,1004.4,5.3,16,1.1
2015-07-11 20:20:00,1004.5,6.0,53,1.1
2015-07-11 20:30:00,1004.6,5.6,56,1.2
2015-07-11 20:40:00,1004.6,6.0,48,1.2
2015-07-11 21:00:00,1004.8,6.4,19,1.3
2015-07-11 21:10:00,1004.7,7.0,22,1.3
2015-07-11 21:20:00,1004.6,8.1,17,1.3
2015-07-11 21:30:00,1004.5,7.3,31,1.2
2015-07-11 21:40:00,1004.3,7.4,15,1.2
2015-07-11 21:50:00,1004.1,7.6,37,1.2
2015-07-11 22:00:00,1004.1,7.9,115,1.3
2015-07-11 22:10:00,1003.9,8.1,45,1.3
2015-07-11 22:20:00,1003.8,8.4,59,1.3
2015-07-11 22:40:00,1003.2,9.2,45,1.4
2015-07-11 22:50:00,1003.3,7.7,76,1.4
2015-07-11 23:00:00,1003.1,7.6,26,1.5
2015-07-11 23:10:00,1003.1,7.2,22,1.5
2015-07-11 23:20:00,1002.6,7.6,67,1.5
2015-07-11 23:30:00,1002.5,7.9,49,1.6
2015-07-11 23:40:00,1002.4,8.0,358,1.6
2015-07-11 23:50:00,1002.3,8.4,38,1.6
2015-07-12 00:00:00,1002.0,9.4,63,1.7
2015-07-12 00:10:00,1001.7,9.1,353,1.7
2015-07-12 00:20:00,1001.5,8.4,40,1.7
2015-07-12 00:30:00,1001.3,8.1,357,1.9
2015-07-12 00:40:00,1001.0,8.7,62,1.9
2015-07-12 00:50:00,1000.9,9.1,43,1.9
2015-07-12 01:00:00,1000.8,9.6,8,2.2
2015-07-12 01:10:00,1000.7,9.1,55,2.2
2015-07-12 01:20:00,1000.5,9.0,14,2.2
2015-07-12 01:30:00,1000.3,9.4,63,2.0
2015-07-12 01:40:00,1000.2,9.5,79,2.0
2015-07-12 01:50:00,999.8,8.5,28,2.0
2015-07-12 02:00:00,999.8,9.8,68,2.0
2015-07-12 02:10:00,999.7,10.0,12,2.0
2015-07-12 02:20:00,999.6,10.5,58,2.0
2015-07-12 02:30:00,999.3,10.5,48,1.9
2015-07-12 02:40:00,999.3,10.5,61,1.9
2015-07-12 02:50:00,999.2,9.8,66,1.9
2015-07-12 03:00:00,999.2,9.8,352,2.2
2015-07-12 03:10:00,999.0,9.0,7,2.2
2015-07-12 03:20:00,998.8,8.2,28,2.2
2015-07-12 03:30:00,999.0,8.3,29,2.3
2015-07-12 03:40:00,998.7,7.3,9,2.3
2015-07-12 03:50:00,998.6,8.1,352,2.3
2015-07-12 04:00:00,998.7,6.3,7,2.2
2015-07-12 04:10:00,998.3,6.0,0,2.2
2015-07-12 04:20:00,998.3,7.1,14,2.2
2015-07-12 04:30:00,998.3,8.9,0,2.1
2015-07-12 04:40:00,998.0,9.2,340,2.1
2015-07-12 04:50:00,998.0,8.8,12,2.1
2015-07-12 05:00:00,997.7,9.1,30,2.1
2015-07-12 05:10:00,997.7,9.2,11,2.1
2015-07-12 05:20:00,997.8,9.2,7,2.1
2015-07-12 05:30:00,997.8,9.1,21,2.1
2015-07-12 05:40:00,997.7,9.3,7,2.1
2015-07-12 05:50:00,997.7,9.3,21,2.1
2015-07-12 06:00:00,997.6,8.6,7,1.8
2015-07-12 06:10:00,997.8,9.5,6,1.8
2015-07-12 06:20:00,997.4,9.6,1,1.8
2015-07-12 06:30:00,997.5,10.6,357,1.8
2015-07-12 06:40:00,997.3,11.4,4,1.8
2015-07-12 06:50:00,997.3,11.1,350,1.8
2015-07-12 07:00:00,997.4,11.5,0,1.8
2015-07-12 07:10:00,997.6,11.2,11,1.8
2015-07-12 07:20:00,997.5,11.9,10,1.8
2015-07-12 07:30:00,997.4,12.6,359,1.6
2015-07-12 07:40:00,997.2,12.3,5,1.6
2015-07-12 07:50:00,997.2,12.7,14,1.6
2015-07-12 08:00:00,997.3,11.0,0,1.7
2015-07-12 08:10:00,997.3,11.5,351,1.7
2015-07-12 08:20:00,997.3,11.5,329,1.7
2015-07-12 08:30:00,997.2,11.3,352,1.7
2015-07-12 08:40:00,997.3,10.4,18,1.7
2015-07-12 08:50:00,997.4,10.9,332,1.7
2015-07-12 09:00:00,997.1,12.4,356,1.9
2015-07-12 09:10:00,997.1,11.8,334,1.9
2015-07-12 09:20:00,997.2,10.9,93,1.9
2015-07-12 09:30:00,996.9,11.8,0,1.6
2015-07-12 09:50:00,996.8,11.5,353,1.6
2015-07-12 10:00:00,996.7,12.5,9,1.8
2015-07-12 10:10:00,996.5,11.7,359,1.8
2015-07-12 10:20:00,996.6,13.1,35,1.8
2015-07-12 10:30:00,996.3,13.1,11,1.9
2015-07-12 10:40:00,996.4,12.9,25,1.9
2015-07-12 10:50:00,996.1,13.8,4,1.9
2015-07-12 11:00:00,996.4,12.5,353,2.0
2015-07-12 11:10:00,996.3,11.8,357,2.0
2015-07-12 11:20:00,996.1,11.8,327,2.0
2015-07-12 11:30:00,996.1,11.8,18,2.2
2015-07-12 11:40:00,995.8,11.3,2,2.2
2015-07-12 11:50:00,995.8,11.3,50,2.2
2015-07-12 12:00:00,995.9,10.5,356,2.2
2015-07-12 12:10:00,995.7,9.9,347,2.2
2015-07-12 12:20:00,995.8,10.3,15,2.2
2015-07-12 12:30:00,995.5,9.7,0,2.0
2015-07-12 12:40:00,995.1,9.4,7,2.0
2015-07-12 12:50:00,995.0,10.5,332,2.0
2015-07-12 13:00:00,995.0,9.8,348,2.1
2015-07-12 13:10:00,995.1,8.9,4,2.1
2015-07-12 13:20:00,995.3,10.2,1,2.1
2015-07-12 13:30:00,995.0,12.4,11,1.9
2015-07-12 13:40:00,995.2,13.0,26,1.9
2015-07-12 13:50:00,995.4,13.4,347,1.9
2015-07-12 14:00:00,995.0,12.1,25,2.1
2015-07-12 14:10:00,995.0,12.5,341,2.1
2015-07-12 14:20:00,995.1,13.1,358,2.1
2015-07-12 14:30:00,994.8,13.2,15,2.3
2015-07-12 14:40:00,995.0,11.2,25,2.3
2015-07-12 14:50:00,995.0,9.4,23,2.3
2015-07-12 15:00:00,995.1,9.9,1,2.4
2015-07-12 15:10:00,994.9,10.3,316,2.4
2015-07-12 15:20:00,995.1,11.2,307,2.4
2015-07-12 15:30:00,995.1,9.9,356,1.9
2015-07-12 15:40:00,995.1,10.9,309,1.9
2015-07-12 15:50:00,994.9,12.2,328,1.9
2015-07-12 16:00:00,994.8,10.8,333,2.0
2015-07-12 16:10:00,994.9,10.7,345,2.0
2015-07-12 16:20:00,994.7,12.5,348,2.0
2015-07-12 16:30:00,994.9,12.6,331,1.7
2015-07-12 16:40:00,994.8,10.7,333,1.7
2015-07-12 16:50:00,994.7,9.8,351,1.7
2015-07-12 17:00:00,994.8,10.2,346,1.7
2015-07-12 17:10:00,994.9,9.7,345,1.7
2015-07-12 17:20:00,994.9,11.2,337,1.7
2015-07-12 17:30:00,995.0,10.9,349,1.7
2015-07-12 17:40:00,995.1,11.3,333,1.7
2015-07-12 17:50:00,995.2,11.3,351,1.7
2015-07-12 18:00:00,995.2,10.0,340,1.5
2015-07-12 18:10:00,995.3,10.7,337,1.5
2015-07-12 18:20:00,995.5,9.5,318,1.5
2015-07-12 18:30:00,995.5,9.9,339,1.3
2015-07-12 18:40:00,995.5,9.4,314,1.3
2015-07-12 18:50:00,995.5,9.9,329,1.3
2015-07-12 19:00:00,995.7,8.4,330,1.4
2015-07-12 19:10:00,995.8,9.3,315,1.4
2015-07-12 19:20:00,996.1,8.0,336,1.4
2015-07-12 19:30:00,996.2,5.9,312,1.3
2015-07-12 19:40:00,996.4,6.8,315,1.3
2015-07-12 19:50:00,996.4,6.9,318,1.3
2015-07-12 20:00:00,996.4,7.3,327,1.3
2015-07-12 20:10:00,996.5,6.1,330,1.3
2015-07-12 20:20:00,996.7,6.5,303,1.3
2015-07-12 20:30:00,996.8,7.0,312,1.6
2015-07-12 20:40:00,997.0,6.4,325,1.6
2015-07-12 20:50:00,997.1,7.2,330,1.6
2015-07-12 21:00:00,997.1,7.0,311,1.0
2015-07-12 21:10:00,997.4,6.4,313,1.0
2015-07-12 21:20:00,997.4,7.3,308,1.0
2015-07-12 21:30:00,997.4,6.7,301,1.3
2015-07-12 21:40:00,997.2,5.9,322,1.3
2015-07-12 21:50:00,997.3,5.3,302,1.3
2015-07-12 22:00:00,997.3,5.9,307,1.1
2015-07-12 22:10:00,997.4,4.9,284,1.1
2015-07-12 22:20:00,997.2,4.8,287,1.1
2015-07-12 22:30:00,997.2,4.7,297,0.9
2015-07-12 22:40:00,997.2,5.7,345,0.9
2015-07-12 22:50:00,997.1,4.5,308,0.9
2015-07-12 23:00:00,997.2,2.9,297,1.0
2015-07-12 23:10:00,997.2,1.7,210,1.0
2015-07-12 23:20:00,997.2,2.5,199,1.0
2015-07-12 23:30:00,997.3,2.1,227,1.3
2015-07-12 23:40:00,997.3,2.6,240,1.3
2015-07-12 23:50:00,997.3,2.6,245,1.3
2015-07-13 00:00:00,997.2,2.5,251,1.2
2015-07-13 00:10:00,997.2,1.6,234,1.2
2015-07-13 00:20:00,997.1,4.6,271,1.2
2015-07-13 00:30:00,997.2,5.3,280,1.2
2015-07-13 00:40:00,996.9,5.6,271,1.2
2015-07-13 00:50:00,997.0,5.0,257,1.2
2015-07-13 01:00:00,997.0,4.6,246,1.4
2015-07-13 01:10:00,996.8,3.9,255,1.4
2015-07-13 01:20:00,996.8,4.3,273,1.4
2015-07-13 01:30:00,996.7,3.8,248,1.3
2015-07-13 01:40:00,996.7,4.4,273,1.3
2015-07-13 01:50:00,996.7,4.3,274,1.3
2015-07-13 02:00:00,996.6,4.0,271,1.5
2015-07-13 02:10:00,996.5,4.1,271,1.5
2015-07-13 02:20:00,996.6,4.1,275,1.5
2015-07-13 02:30:00,996.6,3.2,275,1.3
2015-07-13 02:40:00,996.8,3.4,292,1.3
2015-07-13 02:50:00,996.7,4.1,292,1.3
2015-07-13 03:00:00,996.6,3.5,272,1.3
2015-07-13 03:10:00,996.8,3.3,283,1.3
2015-07-13 03:20:00,996.8,3.0,288,1.3
2015-07-13 03:30:00,996.8,3.0,286,1.3
2015-07-13 03:40:00,997.0,2.7,328,1.3
2015-07-13 03:50:00,996.9,1.8,277,1.3
2015-07-13 04:00:00,996.9,1.8,289,1.1
2015-07-13 04:10:00,997.0,1.2,295,1.1
2015-07-13 04:20:00,997.0,1.0,282,1.1
2015-07-13 04:30:00,997.1,0.5,272,1.2
2015-07-13 04:40:00,997.1,0.9,267,1.2
2015-07-13 04:50:00,997.2,1.2,271,1.2
2015-07-13 05:00:00,997.2,3.0,265,1.2
2015-07-13 05:10:00,997.3,3.0,256,1.2
2015-07-13 05:20:00,997.4,3.1,275,1.2
2015-07-13 05:30:00,997.7,2.4,258,1.1
2015-07-13 05:40:00,997.7,2.1,247,1.1
2015-07-13 05:50:00,997.7,2.0,202,1.1
2015-07-13 06:00:00,997.8,2.4,231,0.8
2015-07-13 06:10:00,998.0,2.6,218,0.8
2015-07-13 06:20:00,998.0,2.4,223,0.8
2015-07-13 06:30:00,998.2,2.7,230,0.9
2015-07-13 06:40:00,998.2,3.1,236,0.9
2015-07-13 06:50:00,998.3,3.4,241,0.9
2015-07-13 07:00:00,998.4,3.2,261,0.7
2015-07-13 07:10:00,998.4,3.5,247,0.7
2015-07-13 07:20:00,998.4,3.7,246,0.7
2015-07-13 07:30:00,998.5,4.1,248,0.8
2015-07-13 07:40:00,998.6,4.4,252,0.8
2015-07-13 07:50:00,998.8,3.2,255,0.8
2015-07-13 08:00:00,998.7,4.4,268,0.6
2015-07-13 08:10:00,998.8,4.5,267,0.6
2015-07-13 08:20:00,998.9,4.3,278,0.6
2015-07-13 08:30:00,999.0,4.3,267,0.8
2015-07-13 08:40:00,999.0,3.6,248,0.8
2015-07-13 08:50:00,999.1,3.4,256,0.8
2015-07-13 09:00:00,999.1,2.8,200,0.7
2015-07-13 09:10:00,999.1,3.0,216,0.7
2015-07-13 09:20:00,999.2,3.6,208,0.7
2015-07-13 09:30:00,999.2,3.8,223,0.7
2015-07-13 09:40:00,999.1,3.6,211,0.7
2015-07-13 09:50:00,999.1,3.9,196,0.7
2015-07-13 10:00:00,999.2,4.2,188,0.7
2015-07-13 10:10:00,999.2,4.4,195,0.7
2015-07-13 10:20:00,999.2,5.4,186,0.7
2015-07-13 10:30:00,999.2,5.2,187,0.7
2015-07-13 10:40:00,999.2,5.1,185,0.7
2015-07-13 10:50:00,999.1,5.1,182,0.7
2015-07-13 11:00:00,999.1,6.4,206,0.7
2015-07-13 11:10:00,999.0,5.7,189,0.7
2015-07-13 11:20:00,998.9,5.7,172,0.7
2015-07-13 11:30:00,998.9,5.1,166,0.8
2015-07-13 11:40:00,998.8,5.9,171,0.8
2015-07-13 11:50:00,998.7,6.4,176,0.8
2015-07-13 12:00:00,998.6,5.9,164,0.7
2015-07-13 12:10:00,998.4,6.0,156,0.7
2015-07-13 12:20:00,998.3,4.8,157,0.7
2015-07-13 12:30:00,998.2,5.1,175,0.8
2015-07-13 12:40:00,998.0,5.2,175,0.8
2015-07-13 12:50:00,998.0,6.3,176,0.8
2015-07-13 13:00:00,997.8,6.5,180,0.7
2015-07-13 13:10:00,997.8,6.6,188,0.7
2015-07-13 13:20:00,997.7,6.8,181,0.7
2015-07-13 13:30:00,997.7,6.5,199,0.7
2015-07-13 13:40:00,997.5,6.5,192,0.7
2015-07-13 13:50:00,997.5,6.7,195,0.7
2015-07-13 14:00:00,997.4,6.3,172,0.7
2015-07-13 14:10:00,997.4,5.9,183,0.7
2015-07-13 14:20:00,997.3,6.3,168,0.7
2015-07-13 14:30:00,997.2,5.8,170,0.8
2015-07-13 14:40:00,997.2,5.4,202,0.8
2015-07-13 14:50:00,997.1,4.7,198,0.8
2015-07-13 15:00:00,996.9,5.2,243,0.8
2015-07-13 15:10:00,996.9,7.0,240,0.8
2015-07-13 15:20:00,996.8,7.8,248,0.8
2015-07-13 15:30:00,996.8,5.7,243,0.7
2015-07-13 15:40:00,996.9,6.8,224,0.7
2015-07-13 15:50:00,996.9,5.4,237,0.7
2015-07-13 16:00:00,996.9,6.2,249,0.8
2015-07-13 16:10:00,996.8,5.4,245,0.8
2015-07-13 16:20:00,996.9,6.3,257,0.8
2015-07-13 16:30:00,997.0,5.1,263,0.8
2015-07-13 16:40:00,996.9,4.7,184,0.8
2015-07-13 16:50:00,996.9,4.7,188,0.8
2015-07-13 17:00:00,996.9,4.4,195,0.7
2015-07-13 17:10:00,997.1,4.5,185,0.7
2015-07-13 17:20:00,997.1,3.4,183,0.7
2015-07-13 17:30:00,997.2,4.0,229,0.8
2015-07-13 17:40:00,997.3,5.3,220,0.8
2015-07-13 17:50:00,997.4,5.0,236,0.8
2015-07-13 18:00:00,997.5,4.8,236,0.7
2015-07-13 18:10:00,997.5,7.6,231,0.7
2015-07-13 18:20:00,997.7,5.7,232,0.7
2015-07-13 18:30:00,997.8,6.3,234,0.9
2015-07-13 18:40:00,997.9,5.8,238,0.9
2015-07-13 18:50:00,998.0,4.5,236,0.9
2015-07-13 19:00:00,998.1,5.0,215,0.6
2015-07-13 19:10:00,998.2,6.6,240,0.6
2015-07-13 19:20:00,998.3,6.8,248,0.6
2015-07-13 19:30:00,998.5,6.2,256,0.7
2015-07-13 19:40:00,998.5,5.3,261,0.7
2015-07-13 19:50:00,998.6,5.0,248,0.7
2015-07-13 20:00:00,998.8,4.3,257,0.6
2015-07-13 20:10:00,999.0,4.9,256,0.6
2015-07-13 20:20:00,999.3,4.7,268,0.6
2015-07-13 20:30:00,999.6,3.8,291,0.5
2015-07-13 20:40:00,999.8,2.9,317,0.5
2015-07-13 21:00:00,1000.2,3.2,291,0.6
2015-07-13 21:10:00,1000.4,3.6,40,0.6
2015-07-13 21:20:00,1000.3,3.2,40,0.6
2015-07-13 21:30:00,1000.4,1.3,76,0.5
2015-07-13 21:40:00,1000.6,1.0,63,0.5
2015-07-13 22:00:00,1000.8,2.0,44,0.4
2015-07-13 22:10:00,1000.7,2.8,37,0.4
2015-07-13 22:20:00,1000.8,1.8,43,0.4
2015-07-13 22:30:00,1000.9,1.5,38,0.4
2015-07-13 22:40:00,1000.9,1.3,37,0.4
2015-07-13 22:50:00,1000.9,1.8,15,0.4
2015-07-13 23:00:00,1000.9,1.5,21,0.4
2015-07-13 23:10:00,1000.9,1.3,37,0.4
2015-07-13 23:20:00,1000.9,1.4,314,0.4
2015-07-13 23:30:00,1001.0,2.5,248,0.5
2015-07-13 23:40:00,1000.9,2.3,245,0.5
2015-07-13 23:50:00,1000.9,1.4,264,0.5
2015-07-14 00:00:00,1001.0,1.3,153,0.4
2018-08-22 08:00:00,1006.6,4.9,76,0.5
2018-08-22 08:10:00,1006.6,4.4,72,0.5
2018-08-22 08:20:00,1006.6,4.9,77,0.5
2018-08-22 08:30:00,1006.6,4.7,46,0.5
2018-08-22 08:40:00,1006.8,4.8,89,0.5
2018-08-22 08:50:00,1006.8,5.2,74,0.5
2018-08-22 09:00:00,1006.8,5.2,74,0.6
2018-08-22 09:10:00,1006.9,5.2,77,0.6
2018-08-22 09:20:00,1007.0,5.3,53,0.6
2018-08-22 09:30:00,1007.1,5.5,39,0.5
2018-08-22 09:40:00,1007.1,5.7,52,0.5
2018-08-22 09:50:00,1007.1,5.9,35,0.5
2018-08-22 10:00:00,1007.2,5.5,57,0.5
2018-08-22 10:10:00,1007.2,5.6,34,0.5
2018-08-22 10:20:00,1007.2,5.2,34,0.5
2018-08-22 10:30:00,1007.3,5.2,38,0.5
2018-08-22 10:40:00,1007.3,5.9,58,0.5
2018-08-22 10:50:00,1007.2,5.8,25,0.5
2018-08-22 11:00:00,1007.2,5.8,60,0.5
2018-08-22 11:10:00,1007.1,5.8,57,0.5
2018-08-22 11:20:00,1007.2,5.4,59,0.5
2018-08-22 11:30:00,1007.1,5.4,67,0.6
2018-08-22 11:40:00,1007.1,5.3,68,0.6
2018-08-22 11:50:00,1007.0,5.5,58,0.6
2018-08-22 12:00:00,1007.1,5.5,48,0.7
2018-08-22 12:10:00,1007.2,5.1,78,0.7
2018-08-22 12:20:00,1007.1,5.4,70,0.7
2018-08-22 12:30:00,1007.2,5.7,62,0.7
2018-08-22 12:40:00,1007.3,5.5,59,0.7
2018-08-22 12:50:00,1007.3,5.9,56,0.7
2018-08-22 13:00:00,1007.3,7.2,81,0.7
2018-08-22 13:10:00,1007.4,7.3,89,0.7
2018-08-22 13:20:00,1007.4,8.0,75,0.7
2018-08-22 13:30:00,1007.3,8.4,75,0.8
2018-08-22 13:40:00,1007.2,7.6,67,0.8
2018-08-22 13:50:00,1007.0,7.5,38,0.8
2018-08-22 14:00:00,1006.8,7.7,65,0.9
2018-08-22 14:10:00,1006.8,7.8,50,0.9
2018-08-22 14:20:00,1006.8,8.2,43,0.9
2018-08-22 14:30:00,1006.7,8.1,59,0.9
2018-08-22 14:40:00,1006.7,8.5,52,0.9
2018-08-22 14:50:00,1006.6,8.4,68,0.9
2018-08-22 15:00:00,1006.6,8.5,74,1.1
2018-08-22 15:10:00,1006.3,8.2,56,1.1
2018-08-22 15:20:00,1006.1,8.6,49,1.1
2018-08-22 15:30:00,1005.9,8.6,58,1.1
2018-08-22 15:40:00,1005.8,9.8,33,1.1
2018-08-22 15:50:00,1005.8,9.4,74,1.1
2018-08-22 16:00:00,1005.7,8.8,56,1.1
2018-08-22 16:10:00,1005.8,8.7,27,1.1
2018-08-22 16:20:00,1005.9,9.0,78,1.1
2018-08-22 16:30:00,1005.8,8.7,59,1.1
2018-08-22 16:40:00,1005.8,9.1,42,1.1
2018-08-22 16:50:00,1006.0,9.7,96,1.1
2018-08-22 17:00:00,1005.7,9.0,46,1.1
2018-08-22 17:10:00,1005.8,8.9,60,1.1
2018-08-22 17:20:00,1005.6,9.6,76,1.1
2018-08-22 17:30:00,1005.5,9.6,104,1.2
2018-08-22 17:40:00,1005.5,9.8,57,1.2
2018-08-22 17:50:00,1005.3,9.5,97,1.2
2018-08-22 18:00:00,1005.3,9.3,42,1.2
2018-08-22 18:10:00,1005.3,9.3,73,1.2
2018-08-22 18:20:00,1005.3,9.2,50,1.2
2018-08-22 18:30:00,1005.2,9.2,63,1.5
2018-08-22 18:40:00,1005.1,9.0,62,1.5
2018-08-22 18:50:00,1005.0,9.1,82,1.5
2018-08-22 19:00:00,1004.8,9.2,66,1.4
2018-08-22 19:10:00,1004.9,8.9,26,1.4
2018-08-22 19:20:00,1004.7,8.9,34,1.4
2018-08-22 19:30:00,1004.7,9.2,38,1.3
2018-08-22 19:40:00,1004.8,9.7,43,1.3
2018-08-22 19:50:00,1004.8,9.9,49,1.3
2018-08-22 20:00:00,1004.8,9.3,53,1.5
2018-08-22 20:10:00,1004.7,9.8,66,1.5
2018-08-22 20:20:00,1004.5,9.7,50,1.5
2018-08-22 20:30:00,1004.3,9.6,42,1.6
2018-08-22 20:40:00,1004.3,9.8,79,1.6
2018-08-22 20:50:00,1004.2,9.7,50,1.6
2018-08-22 21:00:00,1004.2,9.5,58,1.4
2018-08-22 21:10:00,1004.1,9.9,34,1.4
2018-08-22 21:20:00,1004.2,10.1,61,1.4
2018-08-22 21:30:00,1004.2,10.4,22,1.6
2018-08-22 21:40:00,1004.3,10.8,12,1.6
2018-08-22 21:50:00,1004.2,10.5,42,1.6
2018-08-22 22:00:00,1004.2,10.3,30,1.8
2018-08-22 22:10:00,1003.9,10.8,59,1.8
2018-08-22 22:20:00,1003.9,10.8,57,1.8
2018-08-22 22:30:00,1003.8,10.7,53,1.5
2018-08-22 22:40:00,1003.9,10.9,45,1.5
2018-08-22 22:50:00,1004.0,10.4,46,1.5
2018-08-22 23:00:00,1004.1,10.6,32,1.7
2018-08-22 23:10:00,1004.1,11.0,28,1.7
2018-08-22 23:20:00,1004.3,11.1,68,1.7
2018-08-22 23:30:00,1004.3,11.1,38,1.7
2018-08-22 23:40:00,1004.3,10.5,32,1.7
2018-08-22 23:50:00,1004.2,11.6,38,1.7
2018-08-23 00:00:00,1004.1,10.6,52,1.7
2018-08-23 00:10:00,1004.0,11.1,51,1.7
2018-08-23 00:20:00,1004.1,11.4,58,1.7
2018-08-23 00:30:00,1003.8,10.5,84,2.0
2018-08-23 00:40:00,1003.9,11.4,64,2.0
2018-08-23 00:50:00,1003.7,11.8,48,2.0
2018-08-23 01:00:00,1003.4,12.3,72,2.0
2018-08-23 01:10:00,1003.3,11.4,49,2.0
2018-08-23 01:20:00,1003.1,11.4,73,2.0
2018-08-23 01:30:00,1003.2,11.6,56,2.1
2018-08-23 01:40:00,1003.2,12.7,96,2.1
2018-08-23 01:50:00,1003.1,12.2,66,2.1
2018-08-23 02:00:00,1003.0,12.5,61,2.6
2018-08-23 02:10:00,1002.9,12.3,72,2.6
2018-08-23 02:20:00,1003.1,12.3,74,2.6
2018-08-23 02:30:00,1002.7,13.0,51,2.7
2018-08-23 02:40:00,1002.5,12.6,47,2.7
2018-08-23 02:50:00,1002.1,12.2,100,2.7
2018-08-23 03:00:00,1002.2,13.9,92,2.7
2018-08-23 03:10:00,1002.1,12.8,53,2.7
2018-08-23 03:20:00,1001.8,13.0,45,2.7
2018-08-23 03:30:00,1001.7,12.7,68,2.8
